id,found_at,status,title,company,location,source,visa_sponsorship,dol_h1b_sponsor,dol_h1b_lca_count,dol_h1b_worker_positions,dol_h1b_role_lca_count,dol_h1b_employer,h1bgrader_url,url
amazon_10445892,2026-07-13 19:03:02 UTC,To Apply,"Research Engineer, Prime Video - Content Understanding",Amazon.com Services LLC,"Seattle, Washington, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10445892/research-engineer-prime-video-content-understanding
amazon_10434367,2026-07-13 19:03:02 UTC,To Apply,"Quantum Research Engineer, Quantum Computing","Amazon Development Center U.S., Inc.","Pasadena, California, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10434367/quantum-research-engineer-quantum-computing
amazon_10440315,2026-07-13 19:03:02 UTC,To Apply,"Member of Technical Staff - Data Platform Engineer, Frontier AI Robotics",Amazon.com Services LLC,"San Francisco, California, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10440315/member-of-technical-staff-data-platform-engineer-frontier-ai-robotics
amazon_10430734,2026-07-13 19:03:02 UTC,To Apply,"Software Engineer, Data Plane, NPD Forwarding Stack, Data Plane","Amazon Data Services, Inc.","Raleigh, North Carolina, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10430734/software-engineer-data-plane-npd-forwarding-stack-data-plane
amazon_10444662,2026-07-13 19:03:02 UTC,To Apply,"Software Development Engineer II, Amazon Security Data Engineering","Amazon Development Center U.S., Inc.","Herndon, Virginia, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10444662/software-development-engineer-ii-amazon-security-data-engineering
amazon_10446828,2026-07-13 19:03:02 UTC,To Apply,"Software Development Engineer II, Amazon Security Data Engineering",Amazon.com Services LLC,"Herndon, Virginia, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10446828/software-development-engineer-ii-amazon-security-data-engineering
amazon_3160403,2026-07-13 19:03:02 UTC,To Apply,"Data Engineer, Denied Party Screening, AWS Compliance & Security Assurance",Amazon.com Services LLC,"Seattle, Washington, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/3160403/data-engineer-denied-party-screening-aws-compliance-security-assurance
amazon_10434373,2026-07-13 19:03:02 UTC,To Apply,"Data Engineer, AWS Support S&O - ESSO - Strategy, Planning & Inspection (SPI)","Amazon Web Services, Inc.","Seattle, Washington, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10434373/data-engineer-aws-support-s-o-esso-strategy-planning-inspection-spi
amazon_10437843,2026-07-13 19:03:02 UTC,To Apply,"SDE, AI Infrastructure,  AFT AI",Amazon.com Services LLC,"Bellevue, Washington, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10437843/sde-ai-infrastructure-aft-ai
amazon_10380588,2026-07-13 19:03:02 UTC,To Apply,"Sr. Applied Scientist, Ads AI Core Infrastructure",Amazon.com Services LLC,"New York, New York, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10380588/sr-applied-scientist-ads-ai-core-infrastructure
amazon_10471620,2026-07-13 19:03:02 UTC,To Apply,"Applied Scientist II, Amazon Search",Amazon.com Services LLC,"Seattle, Washington, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10471620/applied-scientist-ii-amazon-search
amazon_10373932,2026-07-13 19:03:02 UTC,To Apply,"Senior Applied Scientist, AWS Marketplace Discovery","Amazon Web Services, Inc.","Seattle, Washington, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10373932/senior-applied-scientist-aws-marketplace-discovery
amazon_10471674,2026-07-13 19:03:02 UTC,To Apply,"Senior Applied Scientist, Sponsored Products",Amazon.com Services LLC,"Seattle, Washington, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10471674/senior-applied-scientist-sponsored-products
amazon_10389713,2026-07-13 19:03:02 UTC,To Apply,"Principal Applied Scientist, Prime Video Personalization & Discovery ",Amazon.com Services LLC,"Sunnyvale, California, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10389713/principal-applied-scientist-prime-video-personalization-discovery
amazon_10393469,2026-07-13 19:03:02 UTC,To Apply,"Applied Scientist, Amazon Prime, Prime AI/ML Science",Amazon.com Services LLC,"Seattle, Washington, USA",Amazon,,,,,,,,https://www.amazon.jobs/en/jobs/10393469/applied-scientist-amazon-prime-prime-ai-ml-science
netflix_790313551840,2026-07-13 19:03:02 UTC,To Apply,Data Engineer (L5) - Ads,Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790313551840
netflix_790313345439,2026-07-13 19:03:02 UTC,To Apply,Data Engineer (L5),Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790313345439
netflix_790298014263,2026-07-13 19:03:02 UTC,To Apply,"AI Engineer 6 - AI Foundation & Tooling, Ads Platform",Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790298014263
netflix_790300763300,2026-07-13 19:03:02 UTC,To Apply,Research Engineer 5/6 – AI for Member Systems,Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790300763300
netflix_790315734464,2026-07-13 19:03:02 UTC,To Apply,Research Engineer 5 - LLM-Driven Product Understanding,Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790315734464
netflix_790315177083,2026-07-13 19:03:02 UTC,To Apply,Machine Learning Engineer 5 - Globalization,Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790315177083
netflix_790314330968,2026-07-13 19:03:02 UTC,To Apply,Machine Learning Engineer 5 - Ads Inventory Management & Forecasting,Netflix,"Los Gatos,California,United States of America, New York,New York,United States of America, Los Angeles,California,United States of America",Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790314330968
netflix_790302428788,2026-07-13 19:03:02 UTC,To Apply,Machine Learning Engineer 5 - Ads Platform Engineering,Netflix,"Los Gatos,California,United States of America, Seattle,Washington,United States of America, New York,New York,United States of America, Los Angeles,California,United States of America",Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790302428788
netflix_790302428910,2026-07-13 19:03:02 UTC,To Apply,Machine Learning Engineer 5 - Decisioning & Optimization,Netflix,"New York,New York,United States of America, Seattle,Washington,United States of America, Los Angeles,California,United States of America, Los Gatos,California,United States of America",Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790302428910
netflix_790315220203,2026-07-13 19:03:02 UTC,To Apply,"Senior ML Engineer, GenAI - Games",Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790315220203
netflix_790316491031,2026-07-13 19:03:02 UTC,To Apply,Analytics Engineer 5 - Games Central Studio DSE,Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790316491031
netflix_790316460121,2026-07-13 19:03:02 UTC,To Apply,Analytics Engineer 5 - Content Finance DSE,Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790316460121
netflix_790315538876,2026-07-13 19:03:02 UTC,To Apply,Analytics Engineer 5,Netflix,"Los Angeles,California,United States of America",Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790315538876
netflix_790314349156,2026-07-13 19:03:02 UTC,To Apply,Analytics Engineer 5 - Ad Ranking,Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790314349156
netflix_790313632226,2026-07-13 19:03:02 UTC,To Apply,Analytics Engineer 5 - Ads Measurement DSE,Netflix,USA - Remote,Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790313632226
netflix_790313792322,2026-07-13 19:03:02 UTC,To Apply,Analytics Engineer 5 - Content DSE,Netflix,"Los Gatos,California,United States of America",Netflix,,,,,,,,https://explore.jobs.netflix.net/careers/job/790313792322
google_88432670156956358,2026-07-13 19:03:02 UTC,To Apply,"Data Engineer, Data Architecture and Engineering, gData",Google,"Sunnyvale, CA, USA; Boulder, CO, USA; New York, NY, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/88432670156956358
google_88085682970337990,2026-07-13 19:03:02 UTC,To Apply,"Data Engineer, Anti Scraping, Third Party Data Operations",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/88085682970337990
google_112509829368423110,2026-07-13 19:03:02 UTC,To Apply,"Staff Data Engineer, Search, Data Science",Google,"Mountain View, CA, USA; New York, NY, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/112509829368423110
google_86948057802777286,2026-07-13 19:03:02 UTC,To Apply,"Senior Data Engineer, GTM",Google,"Mountain View, CA, USA; Chicago, IL, USA; Irvine, CA, USA; New York, NY, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/86948057802777286
google_105821528154612422,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, Data Center Orchestration",Google,"Pittsburgh, PA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/105821528154612422
google_139208415627879110,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, Data Cloud Memorystore",Google,"Kirkland, WA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/139208415627879110
google_136775056809173702,2026-07-13 19:03:02 UTC,To Apply,"Senior Software Engineer, AI/ML, Creative Intelligence",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/136775056809173702
google_94923443778003654,2026-07-13 19:03:02 UTC,To Apply,"Software Engineer, AI/ML, Ads Data",Google,"Los Angeles, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/94923443778003654
google_106212472184021702,2026-07-13 19:03:02 UTC,To Apply,"AI Engineer, Advanced Solutions Lab, Google Cloud",Google,"Chicago, IL, USA; Atlanta, GA, USA; Austin, TX, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/106212472184021702
google_110832846603461318,2026-07-13 19:03:02 UTC,To Apply,"Applied AI Engineer, Audio, XR",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/110832846603461318
google_131392860418122438,2026-07-13 19:03:02 UTC,To Apply,"Cloud Data and AI Engineer, Professional Services",Google,"Reston, VA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/131392860418122438
google_105418748269077190,2026-07-13 19:03:02 UTC,To Apply,"Senior Staff Software Engineer, AI Infrastructure, Google Cloud, Applied AI",Google,"Sunnyvale, CA, USA; Irvine, CA, USA; Kirkland, WA, USA; Seattle, WA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/105418748269077190
google_81735991508771526,2026-07-13 19:03:02 UTC,To Apply,"Senior Developer Relations Engineer, AI Infrastructure",Google,"Sunnyvale, CA, USA; Cambridge, MA, USA; Kirkland, WA, USA; New York, NY, USA; Raleigh, NC, USA; Durham, NC, USA; Seattle, WA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/81735991508771526
google_113159848073274054,2026-07-13 19:03:02 UTC,To Apply,"Senior ML Engineer, AI-Driven SDLC Quality",Google,"San Jose, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/113159848073274054
google_122419283241116358,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI and Infrastructure",Google,"Sunnyvale, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/122419283241116358
google_119314369778459334,2026-07-13 19:03:02 UTC,To Apply,"Senior Software Machine Learning Engineer, DeepMind",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/119314369778459334
google_98682441031393990,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, On-Device Machine Learning Infrastructure",Google,"Sunnyvale, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/98682441031393990
google_105956763789861574,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI/ML, YouTube Ads",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/105956763789861574
google_130791825915945670,2026-07-13 19:03:02 UTC,To Apply,Research Engineer,Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/130791825915945670
google_92809097950175942,2026-07-13 19:03:02 UTC,To Apply,"ML Engineer, GenAI Ads, Search Personalization",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/92809097950175942
google_74655873212785350,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI/ML,  Google Distributed Cloud, Storage",Google,"Kirkland, WA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/74655873212785350
google_130314946469601990,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI/ML GenAI, Google Workspace",Google,"New York, NY, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/130314946469601990
google_106771249476051654,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI/ML GenAI, Google Cloud AI",Google,"Sunnyvale, CA, USA; Mountain View, CA, USA; Kirkland, WA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/106771249476051654
google_96980050212987590,2026-07-13 19:03:02 UTC,To Apply,"Research Engineer, Frontier Safety Risk Assessment, DeepMind",Google,"San Francisco, CA, USA; London, UK; New York, NY, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/96980050212987590
google_113676455329571526,2026-07-13 19:03:02 UTC,To Apply,"Research Engineer, DeepMind",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/113676455329571526
google_107269257477137094,2026-07-13 19:03:02 UTC,To Apply,"Research Engineer, Human Understanding, DeepMind",Google,"Mountain View, CA, USA; Los Angeles, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/107269257477137094
google_121507788101690054,2026-07-13 19:03:02 UTC,To Apply,"Research Engineer, Robotics Applications, DeepMind",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/121507788101690054
google_88607109179941574,2026-07-13 19:03:02 UTC,To Apply,"Senior Research Engineer, GenMedia Safety, DeepMind",Google,"Mountain View, CA, USA; New York, NY, USA; San Francisco, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/88607109179941574
google_143298054496101062,2026-07-13 19:03:02 UTC,To Apply,"Research Engineer, Multimodal Reasoning For Information Literacy, DeepMind",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/143298054496101062
google_121974803417440966,2026-07-13 19:03:02 UTC,To Apply,"Software Engineer, AI Software Agents",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/121974803417440966
google_143427265365975750,2026-07-13 19:03:02 UTC,To Apply,"Software Engineer, AI/ML, Google Research",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/143427265365975750
google_95688766047298246,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI/ML GenAI, Google Cloud Applications AI",Google,"Sunnyvale, CA, USA; Kirkland, WA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/95688766047298246
google_141873208759329478,2026-07-13 19:03:02 UTC,To Apply,"Software Engineer, AI System Hacker, GenAI, DeepMind",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/141873208759329478
google_72240514602017478,2026-07-13 19:03:02 UTC,To Apply,"Senior Software Engineer, AI Core Capabilities",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/72240514602017478
google_83281788893307590,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI/ML Infrastructure, TPU Supercomputers",Google,"Sunnyvale, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/83281788893307590
google_117573230738186950,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI-Powered GRC Automation",Google,"Sunnyvale, CA, USA; Kirkland, WA, USA; New York, NY, USA; Reston, VA, USA; Seattle, WA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/117573230738186950
google_94691835519083206,2026-07-13 19:03:02 UTC,To Apply,"Senior Software Engineer, AI-Empowered Security, Cloud CISO",Google,"Sunnyvale, CA, USA; Kirkland, WA, USA; New York, NY, USA; San Francisco, CA, USA; Seattle, WA, USA; Raleigh, NC, USA; Durham, NC, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/94691835519083206
google_118565507870663366,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI/ML, Search Ads",Google,"Mountain View, CA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/118565507870663366
google_122724250615194310,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI/ML, Google Cloud Security",Google,"Reston, VA, USA; New York, NY, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/122724250615194310
google_130980237541286598,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI/ML, XR",Google,"San Jose, CA, USA; New York, NY, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/130980237541286598
google_75934287408308934,2026-07-13 19:03:02 UTC,To Apply,"Senior Software Engineer, AI-Empowered Security, CISO",Google,"Sunnyvale, CA, USA; Kirkland, WA, USA; New York, NY, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/75934287408308934
google_138931514791338694,2026-07-13 19:03:02 UTC,To Apply,"Staff Software Engineer, AI-Empowered Security, Cloud CISO",Google,"Sunnyvale, CA, USA; Kirkland, WA, USA; New York, NY, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/138931514791338694
google_139662376491197126,2026-07-13 19:03:02 UTC,To Apply,"Software Engineer, AI-Empowered Security",Google,"Sunnyvale, CA, USA; Kirkland, WA, USA; New York, NY, USA; Seattle, WA, USA",Google,,,,,,,,https://www.google.com/about/careers/applications/jobs/results/139662376491197126
